,season,date,home-team,home-lat,home-long,vis-team,vis-lat,vis-long,intl-flag,intl-lat,intl-long,travel team,distance (miles)
356,2008,2008-10-19,KCC,39.2976,-94.713898,TEN,36.12450027,-86.67819977,0,,,TEN,491.4014934566754
357,2008,2008-10-13,CLE,41.4117012,-81.84980011,NYG,40.77719879,-73.87259674,0,,,NYG,418.5895706371901
358,2008,2008-10-12,LAC,32.73360062,-117.1900024,NEP,42.36429977,-71.00520325,0,,,NEP,2587.7294126289144
359,2008,2008-10-12,SEA,47.44900131,-122.3089981,GBP,44.48509979,-88.12960052,0,,,GBP,1645.349611553649
360,2008,2008-10-12,SFF,37.61899948,-122.375,PHL,39.87189865,-75.2410965,0,,,PHL,2521.2348645297866
361,2008,2008-10-12,ARZ,33.43429947,-112.012001,DAL,32.89680099,-97.03800201,0,,,DAL,867.9405949671342
362,2008,2008-10-12,DEN,39.86169815,-104.6729965,JAX,30.49410057,-81.68789673,0,,,JAX,1446.561767353063
363,2008,2008-10-12,MIN,44.88199997,-93.22180176,DET,42.21239853,-83.35340118,0,,,DET,528.2775367565367
364,2008,2008-10-12,WSH,38.8521,-77.037697,LAR,38.748697,-90.370003,0,,,LAR,719.0476388534843
365,2008,2008-10-12,NOS,29.99340057,-90.25800323,LVR,37.721298,-122.221001,0,,,LVR,1903.100619444661
366,2008,2008-10-12,NYJ,40.77719879,-73.87259674,CIN,39.04880142,-84.6678009,0,,,CIN,585.3904568879163
367,2008,2008-10-12,TBB,27.97550011,-82.53320313,CAR,35.2140007,-80.94309998,0,,,CAR,507.4318800649284
368,2008,2008-10-12,ATL,33.63669968,-84.42810059,CHI,41.97859955,-87.90480042,0,,,CHI,605.8102825410471
369,2008,2008-10-12,HOU,29.64539909,-95.27890015,MIA,25.79319954,-80.29060364,0,,,MIA,955.1209788988863
370,2008,2008-10-12,IND,39.7173,-86.294403,BAL,39.17539978,-76.66829681,0,,,BAL,515.9801084751041
371,2008,2008-10-06,NOS,29.99340057,-90.25800323,MIN,44.88199997,-93.22180176,0,,,MIN,1039.4384073350545
372,2008,2008-10-05,JAX,30.49410057,-81.68789673,PIT,40.49150085,-80.23290253,0,,,PIT,694.0692747449599
373,2008,2008-10-05,ARZ,33.43429947,-112.012001,BUF,42.94049835,-78.73220062,0,,,BUF,1911.6932167309435
374,2008,2008-10-05,DAL,32.89680099,-97.03800201,CIN,39.04880142,-84.6678009,0,,,CIN,811.6086453189387
375,2008,2008-10-05,SFF,37.61899948,-122.375,NEP,42.36429977,-71.00520325,0,,,NEP,2704.1178149321436
376,2008,2008-10-05,DEN,39.86169815,-104.6729965,TBB,27.97550011,-82.53320313,0,,,TBB,1506.4730963528011
377,2008,2008-10-05,PHL,39.87189865,-75.2410965,WSH,38.8521,-77.037697,0,,,WSH,119.18450399145989
378,2008,2008-10-05,CAR,35.2140007,-80.94309998,KCC,39.2976,-94.713898,0,,,KCC,808.6038557590765
379,2008,2008-10-05,NYG,40.77719879,-73.87259674,SEA,47.44900131,-122.3089981,0,,,SEA,2412.577689655975
380,2008,2008-10-05,MIA,25.79319954,-80.29060364,LAC,32.73360062,-117.1900024,0,,,LAC,2267.2075512377437
381,2008,2008-10-05,BAL,39.17539978,-76.66829681,TEN,36.12450027,-86.67819977,0,,,TEN,587.4263846959408
382,2008,2008-10-05,DET,42.21239853,-83.35340118,CHI,41.97859955,-87.90480042,0,,,CHI,234.48793545204524
383,2008,2008-10-05,GBP,44.48509979,-88.12960052,ATL,33.63669968,-84.42810059,0,,,ATL,774.1480691290842
384,2008,2008-10-05,HOU,29.64539909,-95.27890015,IND,39.7173,-86.294403,0,,,IND,861.3598052971684
385,2008,2008-12-01,HOU,29.64539909,-95.27890015,JAX,30.49410057,-81.68789673,0,,,JAX,815.86275412831
386,2008,2008-11-30,MIN,44.88199997,-93.22180176,CHI,41.97859955,-87.90480042,0,,,CHI,334.1489681564713
387,2008,2008-11-30,NEP,42.36429977,-71.00520325,PIT,40.49150085,-80.23290253,0,,,PIT,496.11515984390377
388,2008,2008-11-30,LVR,37.721298,-122.221001,KCC,39.2976,-94.713898,0,,,KCC,1489.0123603593547
389,2008,2008-11-30,NYJ,40.77719879,-73.87259674,DEN,39.86169815,-104.6729965,0,,,DEN,1619.5173576515988
390,2008,2008-11-30,LAC,32.73360062,-117.1900024,ATL,33.63669968,-84.42810059,0,,,ATL,1891.5305167263696
391,2008,2008-11-30,WSH,38.8521,-77.037697,NYG,40.77719879,-73.87259674,0,,,NYG,214.44455956986727
392,2008,2008-11-30,TBB,27.97550011,-82.53320313,NOS,29.99340057,-90.25800323,0,,,NOS,487.85681350777134
393,2008,2008-11-30,CLE,41.4117012,-81.84980011,IND,39.7173,-86.294403,0,,,IND,261.43032866322943
394,2008,2008-11-30,CIN,39.04880142,-84.6678009,BAL,39.17539978,-76.66829681,0,,,BAL,429.8596003630637
395,2008,2008-11-30,GBP,44.48509979,-88.12960052,CAR,35.2140007,-80.94309998,0,,,CAR,744.3866869291785
396,2008,2008-11-30,BUF,42.94049835,-78.73220062,SFF,37.61899948,-122.375,0,,,SFF,2308.9576085274844
397,2008,2008-11-30,LAR,38.748697,-90.370003,MIA,25.79319954,-80.29060364,0,,,MIA,1068.4524070634327
398,2008,2008-11-27,PHL,39.87189865,-75.2410965,ARZ,33.43429947,-112.012001,0,,,ARZ,2075.3014095186822
399,2008,2008-11-27,DAL,32.89680099,-97.03800201,SEA,47.44900131,-122.3089981,0,,,SEA,1659.687257696039
400,2008,2008-11-27,DET,42.21239853,-83.35340118,TEN,36.12450027,-86.67819977,0,,,TEN,456.24048939214646
401,2008,2008-11-24,NOS,29.99340057,-90.25800323,GBP,44.48509979,-88.12960052,0,,,GBP,1006.1440099142237
402,2008,2008-11-23,LAC,32.73360062,-117.1900024,IND,39.7173,-86.294403,0,,,IND,1782.0297278026612
403,2008,2008-11-23,SEA,47.44900131,-122.3089981,WSH,38.8521,-77.037697,0,,,WSH,2328.466603089645
404,2008,2008-11-23,ARZ,33.43429947,-112.012001,NYG,40.77719879,-73.87259674,0,,,NYG,2148.5589974271033
405,2008,2008-11-23,ATL,33.63669968,-84.42810059,CAR,35.2140007,-80.94309998,0,,,CAR,226.78881532504536
406,2008,2008-11-23,DEN,39.86169815,-104.6729965,LVR,37.721298,-122.221001,0,,,LVR,957.157438739824
407,2008,2008-11-23,JAX,30.49410057,-81.68789673,MIN,44.88199997,-93.22180176,0,,,MIN,1173.8191785409554
408,2008,2008-11-23,DET,42.21239853,-83.35340118,TBB,27.97550011,-82.53320313,0,,,TBB,982.5427991091836
409,2008,2008-11-23,DAL,32.89680099,-97.03800201,SFF,37.61899948,-122.375,0,,,SFF,1464.3732612985025
410,2008,2008-11-23,CLE,41.4117012,-81.84980011,HOU,29.64539909,-95.27890015,0,,,HOU,1106.7119477112428
411,2008,2008-11-23,BAL,39.17539978,-76.66829681,PHL,39.87189865,-75.2410965,0,,,PHL,90.12735670045262
412,2008,2008-11-23,TEN,36.12450027,-86.67819977,NYJ,40.77719879,-73.87259674,0,,,NYJ,764.1290550012372
413,2008,2008-11-23,MIA,25.79319954,-80.29060364,NEP,42.36429977,-71.00520325,0,,,NEP,1258.286329895695
414,2008,2008-11-23,LAR,38.748697,-90.370003,CHI,41.97859955,-87.90480042,0,,,CHI,258.0284343312469
415,2008,2008-11-23,KCC,39.2976,-94.713898,BUF,42.94049835,-78.73220062,0,,,BUF,869.5004390307525
416,2008,2008-11-20,PIT,40.49150085,-80.23290253,CIN,39.04880142,-84.6678009,0,,,CIN,256.1905928613449
417,2008,2008-11-17,BUF,42.94049835,-78.73220062,CLE,41.4117012,-81.84980011,0,,,CLE,191.6849295101947
418,2008,2008-11-16,WSH,38.8521,-77.037697,DAL,32.89680099,-97.03800201,0,,,DAL,1191.966359372909
419,2008,2008-11-16,PIT,40.49150085,-80.23290253,LAC,32.73360062,-117.1900024,0,,,LAC,2106.2467380291873
420,2008,2008-11-16,JAX,30.49410057,-81.68789673,TEN,36.12450027,-86.67819977,0,,,TEN,483.50972494921473
421,2008,2008-11-16,SEA,47.44900131,-122.3089981,ARZ,33.43429947,-112.012001,0,,,ARZ,1106.6826478566313
422,2008,2008-11-16,SFF,37.61899948,-122.375,LAR,38.748697,-90.370003,0,,,LAR,1735.2086078180077
423,2008,2008-11-16,CIN,39.04880142,-84.6678009,PHL,39.87189865,-75.2410965,0,,,PHL,507.0545812967187
424,2008,2008-11-16,CAR,35.2140007,-80.94309998,DET,42.21239853,-83.35340118,0,,,DET,499.9429946921626
425,2008,2008-11-16,NYG,40.77719879,-73.87259674,BAL,39.17539978,-76.66829681,0,,,BAL,185.00806380412305
426,2008,2008-11-16,TBB,27.97550011,-82.53320313,MIN,44.88199997,-93.22180176,0,,,MIN,1306.334398501405
427,2008,2008-11-16,MIA,25.79319954,-80.29060364,LVR,37.721298,-122.221001,0,,,LVR,2577.36145084825
428,2008,2008-11-16,IND,39.7173,-86.294403,HOU,29.64539909,-95.27890015,0,,,HOU,861.3598052971684
429,2008,2008-11-16,GBP,44.48509979,-88.12960052,CHI,41.97859955,-87.90480042,0,,,CHI,173.40177851639444
430,2008,2008-11-16,ATL,33.63669968,-84.42810059,DEN,39.86169815,-104.6729965,0,,,DEN,1199.2574177386987
431,2008,2008-11-16,KCC,39.2976,-94.713898,NOS,29.99340057,-90.25800323,0,,,NOS,689.5040906642342
432,2008,2008-11-13,NEP,42.36429977,-71.00520325,NYJ,40.77719879,-73.87259674,0,,,NYJ,184.58952459305408
433,2008,2008-11-10,ARZ,33.43429947,-112.012001,SFF,37.61899948,-122.375,0,,,SFF,650.8712181012476
434,2008,2008-11-09,PHL,39.87189865,-75.2410965,NYG,40.77719879,-73.87259674,0,,,NYG,95.52022245950675
435,2008,2008-11-09,LAC,32.73360062,-117.1900024,KCC,39.2976,-94.713898,0,,,KCC,1333.5151955416131
436,2008,2008-11-09,PIT,40.49150085,-80.23290253,IND,39.7173,-86.294403,0,,,IND,325.4838260944276
437,2008,2008-11-09,LVR,37.721298,-122.221001,CAR,35.2140007,-80.94309998,0,,,CAR,2286.7943716066666
438,2008,2008-11-09,MIN,44.88199997,-93.22180176,GBP,44.48509979,-88.12960052,0,,,GBP,252.30251835754595
439,2008,2008-11-09,NYJ,40.77719879,-73.87259674,LAR,38.748697,-90.370003,0,,,LAR,888.1003913236032
440,2008,2008-11-09,MIA,25.79319954,-80.29060364,SEA,47.44900131,-122.3089981,0,,,SEA,2724.0028614290964
441,2008,2008-11-09,ATL,33.63669968,-84.42810059,NOS,29.99340057,-90.25800323,0,,,NOS,424.9011950154432
442,2008,2008-11-09,HOU,29.64539909,-95.27890015,BAL,39.17539978,-76.66829681,0,,,BAL,1245.943794041373
443,2008,2008-11-09,DET,42.21239853,-83.35340118,JAX,30.49410057,-81.68789673,0,,,JAX,813.2680521197015
444,2008,2008-11-09,CHI,41.97859955,-87.90480042,TEN,36.12450027,-86.67819977,0,,,TEN,409.1709119992437
445,2008,2008-11-09,NEP,42.36429977,-71.00520325,BUF,42.94049835,-78.73220062,0,,,BUF,395.566628219249
446,2008,2008-11-06,CLE,41.4117012,-81.84980011,DEN,39.86169815,-104.6729965,0,,,DEN,1200.9669547934784
447,2008,2008-11-03,WSH,38.8521,-77.037697,PIT,40.49150085,-80.23290253,0,,,PIT,204.45596310907663
448,2008,2008-11-02,IND,39.7173,-86.294403,NEP,42.36429977,-71.00520325,0,,,NEP,818.2043430181185
449,2008,2008-11-02,SEA,47.44900131,-122.3089981,PHL,39.87189865,-75.2410965,0,,,PHL,2378.214624720349
450,2008,2008-11-02,NYG,40.77719879,-73.87259674,DAL,32.89680099,-97.03800201,0,,,DAL,1388.807384805278
451,2008,2008-11-02,LVR,37.721298,-122.221001,ATL,33.63669968,-84.42810059,0,,,ATL,2129.965605843683
452,2008,2008-11-02,DEN,39.86169815,-104.6729965,MIA,25.79319954,-80.29060364,0,,,MIA,1708.942162544514
453,2008,2008-11-02,MIN,44.88199997,-93.22180176,HOU,29.64539909,-95.27890015,0,,,HOU,1056.7549173303846
454,2008,2008-11-02,KCC,39.2976,-94.713898,TBB,27.97550011,-82.53320313,0,,,TBB,1047.7009351338852
455,2008,2008-11-02,CIN,39.04880142,-84.6678009,JAX,30.49410057,-81.68789673,0,,,JAX,613.4707081257266
456,2008,2008-11-02,TEN,36.12450027,-86.67819977,GBP,44.48509979,-88.12960052,0,,,GBP,581.9053236188945
457,2008,2008-11-02,CLE,41.4117012,-81.84980011,BAL,39.17539978,-76.66829681,0,,,BAL,314.1641641719867
458,2008,2008-11-02,CHI,41.97859955,-87.90480042,DET,42.21239853,-83.35340118,0,,,DET,234.48793545204524
459,2008,2008-11-02,BUF,42.94049835,-78.73220062,NYJ,40.77719879,-73.87259674,0,,,NYJ,291.7436098287957
460,2008,2008-11-02,LAR,38.748697,-90.370003,ARZ,33.43429947,-112.012001,0,,,ARZ,1261.8139458614312
461,2008,2008-12-28,LAC,32.73360062,-117.1900024,DEN,39.86169815,-104.6729965,0,,,DEN,852.8168082301714
462,2008,2008-12-28,NYJ,40.77719879,-73.87259674,MIA,25.79319954,-80.29060364,0,,,MIA,1096.6013719362302
463,2008,2008-12-28,BAL,39.17539978,-76.66829681,JAX,30.49410057,-81.68789673,0,,,JAX,662.6633021344543
464,2008,2008-12-28,SFF,37.61899948,-122.375,WSH,38.8521,-77.037697,0,,,WSH,2442.2105452679707
465,2008,2008-12-28,PHL,39.87189865,-75.2410965,DAL,32.89680099,-97.03800201,0,,,DAL,1302.6678289439599
466,2008,2008-12-28,ARZ,33.43429947,-112.012001,SEA,47.44900131,-122.3089981,0,,,SEA,1106.6826478566313
467,2008,2008-12-28,MIN,44.88199997,-93.22180176,NYG,40.77719879,-73.87259674,0,,,NYG,1020.2825005021641
468,2008,2008-12-28,HOU,29.64539909,-95.27890015,CHI,41.97859955,-87.90480042,0,,,CHI,944.8524383922869
469,2008,2008-12-28,NOS,29.99340057,-90.25800323,CAR,35.2140007,-80.94309998,0,,,CAR,651.1231088261729
470,2008,2008-12-28,TBB,27.97550011,-82.53320313,LVR,37.721298,-122.221001,0,,,LVR,2384.7022580357166
471,2008,2008-12-28,GBP,44.48509979,-88.12960052,DET,42.21239853,-83.35340118,0,,,DET,287.1787089519704
472,2008,2008-12-28,IND,39.7173,-86.294403,TEN,36.12450027,-86.67819977,0,,,TEN,248.67712265751138
473,2008,2008-12-28,PIT,40.49150085,-80.23290253,CLE,41.4117012,-81.84980011,0,,,CLE,105.76929934841492
474,2008,2008-12-28,CIN,39.04880142,-84.6678009,KCC,39.2976,-94.713898,0,,,KCC,539.4276265174127
475,2008,2008-12-28,BUF,42.94049835,-78.73220062,NEP,42.36429977,-71.00520325,0,,,NEP,395.566628219249
476,2008,2008-12-28,ATL,33.63669968,-84.42810059,LAR,38.748697,-90.370003,0,,,LAR,484.0328091656931
477,2008,2008-12-22,CHI,41.97859955,-87.90480042,GBP,44.48509979,-88.12960052,0,,,GBP,173.40177851639444
478,2008,2008-12-21,NYG,40.77719879,-73.87259674,CAR,35.2140007,-80.94309998,0,,,CAR,543.8215867570399
479,2008,2008-12-21,WSH,38.8521,-77.037697,PHL,39.87189865,-75.2410965,0,,,PHL,119.18450399145989
480,2008,2008-12-21,MIN,44.88199997,-93.22180176,ATL,33.63669968,-84.42810059,0,,,ATL,906.5818557830436
481,2008,2008-12-21,SEA,47.44900131,-122.3089981,NYJ,40.77719879,-73.87259674,0,,,NYJ,2412.577689655975
482,2008,2008-12-21,DEN,39.86169815,-104.6729965,BUF,42.94049835,-78.73220062,0,,,BUF,1358.989577717402
483,2008,2008-12-21,LVR,37.721298,-122.221001,HOU,29.64539909,-95.27890015,0,,,HOU,1642.057717042698
484,2008,2008-12-21,DET,42.21239853,-83.35340118,NOS,29.99340057,-90.25800323,0,,,NOS,926.009113167732
485,2008,2008-12-21,CLE,41.4117012,-81.84980011,CIN,39.04880142,-84.6678009,0,,,CIN,220.85180924256548
486,2008,2008-12-21,TBB,27.97550011,-82.53320313,LAC,32.73360062,-117.1900024,0,,,LAC,2086.784822986599
487,2008,2008-12-21,TEN,36.12450027,-86.67819977,PIT,40.49150085,-80.23290253,0,,,PIT,461.7423164022306
488,2008,2008-12-21,NEP,42.36429977,-71.00520325,ARZ,33.43429947,-112.012001,0,,,ARZ,2299.9816659479907
489,2008,2008-12-21,LAR,38.748697,-90.370003,SFF,37.61899948,-122.375,0,,,SFF,1735.2086078180077
490,2008,2008-12-21,KCC,39.2976,-94.713898,MIA,25.79319954,-80.29060364,0,,,MIA,1251.4880488766114
491,2008,2008-12-20,DAL,32.89680099,-97.03800201,BAL,39.17539978,-76.66829681,0,,,BAL,1216.727640451862
492,2008,2008-12-18,JAX,30.49410057,-81.68789673,IND,39.7173,-86.294403,0,,,IND,687.0152063081475
493,2008,2008-12-15,PHL,39.87189865,-75.2410965,CLE,41.4117012,-81.84980011,0,,,CLE,363.1369846282836
494,2008,2008-12-14,DAL,32.89680099,-97.03800201,NYG,40.77719879,-73.87259674,0,,,NYG,1388.807384805278
495,2008,2008-12-14,BAL,39.17539978,-76.66829681,PIT,40.49150085,-80.23290253,0,,,PIT,210.19908727303903
496,2008,2008-12-14,LVR,37.721298,-122.221001,NEP,42.36429977,-71.00520325,0,,,NEP,2693.562429406353
497,2008,2008-12-14,CAR,35.2140007,-80.94309998,DEN,39.86169815,-104.6729965,0,,,DEN,1337.6625109240854
498,2008,2008-12-14,ARZ,33.43429947,-112.012001,MIN,44.88199997,-93.22180176,0,,,MIN,1276.022447833938
499,2008,2008-12-14,HOU,29.64539909,-95.27890015,TEN,36.12450027,-86.67819977,0,,,TEN,669.8453801965079
500,2008,2008-12-14,JAX,30.49410057,-81.68789673,GBP,44.48509979,-88.12960052,0,,,GBP,1026.9074524446946
501,2008,2008-12-14,MIA,25.79319954,-80.29060364,SFF,37.61899948,-122.375,0,,,SFF,2585.017224950694
502,2008,2008-12-14,CIN,39.04880142,-84.6678009,WSH,38.8521,-77.037697,0,,,WSH,411.09630815719976
503,2008,2008-12-14,ATL,33.63669968,-84.42810059,TBB,27.97550011,-82.53320313,0,,,TBB,405.92036809576604
504,2008,2008-12-14,IND,39.7173,-86.294403,DET,42.21239853,-83.35340118,0,,,DET,230.85695617723502
505,2008,2008-12-14,NYJ,40.77719879,-73.87259674,BUF,42.94049835,-78.73220062,0,,,BUF,291.7436098287957
506,2008,2008-12-14,LAR,38.748697,-90.370003,SEA,47.44900131,-122.3089981,0,,,SEA,1709.0727968426734
507,2008,2008-12-14,KCC,39.2976,-94.713898,LAC,32.73360062,-117.1900024,0,,,LAC,1333.5151955416131
508,2008,2008-12-11,CHI,41.97859955,-87.90480042,NOS,29.99340057,-90.25800323,0,,,NOS,836.7038022148595
509,2008,2008-12-08,CAR,35.2140007,-80.94309998,TBB,27.97550011,-82.53320313,0,,,TBB,507.4318800649284
510,2008,2008-12-07,BAL,39.17539978,-76.66829681,WSH,38.8521,-77.037697,0,,,WSH,29.876080677504763
511,2008,2008-12-07,PIT,40.49150085,-80.23290253,DAL,32.89680099,-97.03800201,0,,,DAL,1067.4481302056179
512,2008,2008-12-07,ARZ,33.43429947,-112.012001,LAR,38.748697,-90.370003,0,,,LAR,1261.8139458614312
513,2008,2008-12-07,SEA,47.44900131,-122.3089981,NEP,42.36429977,-71.00520325,0,,,NEP,2495.6844070616976
514,2008,2008-12-07,SFF,37.61899948,-122.375,NYJ,40.77719879,-73.87259674,0,,,NYJ,2579.351490892883
515,2008,2008-12-07,DEN,39.86169815,-104.6729965,KCC,39.2976,-94.713898,0,,,KCC,532.812934596958
516,2008,2008-12-07,BUF,42.94049835,-78.73220062,MIA,25.79319954,-80.29060364,0,,,MIA,1185.2546419688558
517,2008,2008-12-07,NYG,40.77719879,-73.87259674,PHL,39.87189865,-75.2410965,0,,,PHL,95.52022245950675
518,2008,2008-12-07,TEN,36.12450027,-86.67819977,CLE,41.4117012,-81.84980011,0,,,CLE,448.1534316725717
519,2008,2008-12-07,DET,42.21239853,-83.35340118,MIN,44.88199997,-93.22180176,0,,,MIN,528.2775367565367
520,2008,2008-12-07,GBP,44.48509979,-88.12960052,HOU,29.64539909,-95.27890015,0,,,HOU,1095.8472325161474
521,2008,2008-12-07,IND,39.7173,-86.294403,CIN,39.04880142,-84.6678009,0,,,CIN,98.53676459849838
522,2008,2008-12-07,CHI,41.97859955,-87.90480042,JAX,30.49410057,-81.68789673,0,,,JAX,864.0196179137207
523,2008,2008-12-07,NOS,29.99340057,-90.25800323,ATL,33.63669968,-84.42810059,0,,,ATL,424.9011950154432
524,2008,2008-12-04,LAC,32.73360062,-117.1900024,LVR,37.721298,-122.221001,0,,,LVR,446.1738825822018
525,2008,2009-02-01,ARZ,33.43429947,-112.012001,PIT,40.49150085,-80.23290253,0,,,PIT,1813.7102181337332
526,2008,2009-01-18,PIT,40.49150085,-80.23290253,BAL,39.17539978,-76.66829681,0,,,BAL,210.19908727303903
527,2008,2009-01-18,ARZ,33.43429947,-112.012001,PHL,39.87189865,-75.2410965,0,,,PHL,2075.3014095186822
528,2008,2009-01-11,PIT,40.49150085,-80.23290253,LAC,32.73360062,-117.1900024,0,,,LAC,2106.2467380291873
529,2008,2009-01-11,NYG,40.77719879,-73.87259674,PHL,39.87189865,-75.2410965,0,,,PHL,95.52022245950675
530,2008,2009-01-10,CAR,35.2140007,-80.94309998,ARZ,33.43429947,-112.012001,0,,,ARZ,1773.7345491022052
531,2008,2009-01-10,TEN,36.12450027,-86.67819977,BAL,39.17539978,-76.66829681,0,,,BAL,587.4263846959408
532,2008,2009-01-04,MIN,44.88199997,-93.22180176,PHL,39.87189865,-75.2410965,0,,,PHL,980.439106279444
533,2008,2009-01-04,MIA,25.79319954,-80.29060364,BAL,39.17539978,-76.66829681,0,,,BAL,945.8628598252328
534,2008,2009-01-03,LAC,32.73360062,-117.1900024,IND,39.7173,-86.294403,0,,,IND,1782.0297278026612
535,2008,2009-01-03,ARZ,33.43429947,-112.012001,ATL,33.63669968,-84.42810059,0,,,ATL,1587.3215015784374
